file_name,speaker,phishing_type,text
phishing_1833_cy1,1,가족지인사칭형,네  말씀해 보세요. 혹시 주변에 전라도 광주에 사는 고객이 있나요?
phishing_1833_cy1,1,가족지인사칭형,'올해 42세인 박성재라는 은행 직원 아시는 분 계신가요? 아니요  그런 분은 잘 모르겠습니다.'
phishing_1833_cy1,1,가족지인사칭형,'이쪽은 본인과는 관계 없는 분이신가요?'
phishing_1833_cy1,0,가족지인사칭형,'그런데 저희가 이렇게 여쭤보는 이유는 얼마 전에 박성재라는 사람을 저희 수사부에서 체포했거든요. 그런데 그 사람이 어떤 소속인지 알고 싶습니다.'
phishing_1833_cy1,0,가족지인사칭형,서울 중앙지검 수사 1팀 이종 수사관입니다. 지금 통화하기 어려우신가요? 네  제가 그쪽으로 전화드리겠습니다.
phishing_1842_cy1,1,메신저피싱형,제가 할게요  전화는 끊어졌어요. 끊어버렸네요.
phishing_1842_cy1,1,메신저피싱형,저희는 현재 명의 도용 사건과 관련하여 전화를 드렸습니다. 그냥 전화를 끊는 것으로 해결되는 문제가 아닙니다.
phishing_1842_cy1,0,메신저피싱형,'들어가라는 말씀인가요? 됐습니다.'
phishing_1842_cy1,1,메신저피싱형,'그럼 혹시 볼펜과 메모지가 있으시면 제가 말씀드릴게요. 아까 어디라고 하셨죠? 서울 집리에서요  여보세요.'
phishing_1842_cy1,0,메신저피싱형,중앙지검은 검찰청의 일종이에요.
phishing_1842_cy1,0,메신저피싱형,말씀해 주세요. 저는 사건을 담당하고 있는 수사관입니다. 네  앞으로 명의와 관련된 사건이 있어 이렇게 전화를 드렸습니다.
phishing_1842_cy1,0,메신저피싱형,'이현주를 아는지 물어봤는데 혹시 아는 분이라서 전화를 이렇게 끊으신 건가요? 아니면 다른 이유가 있으신가요? 전라도 광주에서 왔습니다.'
phishing_1842_cy1,1,메신저피싱형,'42세 여성이에요. 혹시 아시는 분이나 생각나는 분이 계시다면 알려주세요.'
phishing_1842_cy1,0,메신저피싱형,'그렇다면 지금 이 상황이 명의 도용이라는 얘기인가요?'
phishing_1842_cy1,1,메신저피싱형,'개인정보가 유출되었다는 얘기인데  혹시 지난 2  3년 사이에 휴대폰이나 지갑  신분증을 잃어버린 적이 있으신가요?'
phishing_1842_cy1,0,메신저피싱형,'그런 일은 전혀 없으신가요? 저희가 지금 전화를 드린 이유는...'
phishing_1842_cy1,0,메신저피싱형,'최근에 이현주라는 금융 범죄 조직을 검거했는데  그 현장에서 발견된 PC 명의의 통장 때문에 이렇게 연락을 드리게 되었습니다.'
phishing_1842_cy1,1,메신저피싱형,'이 통장이 지금 본인 명의로 개설된 건가요  아니면 진짜 다른 사람의 이름으로 되어 있는 건가요?'
phishing_1842_cy1,0,메신저피싱형,'도용당해서 이렇게 불법으로 통장이 개설된 건지 저희가 하나하나 조사해야 합니다.'
phishing_1842_cy1,0,메신저피싱형,'전화 끊으시면 저희가 소환장을 발송할 예정입니다. 그러니까 직접 나오시겠습니까  어떻게 하시겠어요?'
phishing_1842_cy1,1,메신저피싱형,'본인이 직접 오셔도 괜찮습니다. 제가 나갈 테니  오시면 서울 쪽으로 오셔야 해요.'
phishing_1842_cy1,1,메신저피싱형,'서울 어디세요? 지소 알려주시면 갈게요. 서초동이요  서초동 지소 좀 알려주세요.'
phishing_1842_cy1,0,메신저피싱형,'아니  그러니까 직접 오시겠다는 거면 제가 소환장이라는 서류를 보내드릴게요.'
phishing_1842_cy1,0,메신저피싱형,'날짜와 시간  장소가 다 메모되어 있으니 그때 저희 사무실로 오시면 됩니다.'
phishing_1842_cy1,0,메신저피싱형,'진짜 알겠죠  그쪽에서 간당한 일이 있었다면 소환장을 보내드려야 할 텐데  서류를 가져와야 합니다.'
phishing_1842_cy1,0,메신저피싱형,'우리가 조사를 진행해드리는 것이지  고객님께서 무작정 오신다고 해서 조사를 해드릴 수는 없는 거 아시죠?'
phishing_1842_cy1,0,메신저피싱형,'여기가 경찰청이 아닌데  그렇군요. 네  그 소환장을 꼭 가지고 오셔야 합니다.'
phishing_1842_cy1,0,메신저피싱형,'이 사건은 공판이 진행 중인 건이라서 마음대로 오셔서 조사를 받는 것이 아닙니다.'
phishing_1842_cy1,0,메신저피싱형,'직접 오시겠습니까? 그러면 저희가 가서 서류를 보내드리겠습니다.'
phishing_1842_cy1,0,메신저피싱형,그렇게 하시죠.
phishing_1842_cy1,0,메신저피싱형,서류는 만약에 번까지 보내드릴 수 있는데  그게 불가능하다면 본인이 용의자로 전환되는 상황이 생길 수 있습니다. 네.
phishing_1849_cy1,1,가족지인사칭형,네  저는 전라도 광주에서 왔습니다.
phishing_1849_cy1,1,가족지인사칭형,저는 남자입니다. 아니요  모르는 사람입니다.
phishing_1849_cy1,0,가족지인사칭형,처음 듣는 분이신가요? 제가 방금 김상호라는 사람에 대해 알고 계시냐고 여쭤봤던 것 같은데요.
phishing_1849_cy1,1,가족지인사칭형,얼마 전 검찰에서 김성호를 주범으로 하는 금융 범죄 사건을 조사했습니다.
phishing_1849_cy1,0,가족지인사칭형,네  2대의 장비를 검사하는 1차 현장에서 불법적인 대포통장과 복제된 보안카드를 압수하는 과정입니다.
phishing_1849_cy1,0,가족지인사칭형,현재 당신 명의로 등록된 농협은행과 하나은행 두 금융사의 계좌에 각각 한 번씩 압수 수색이 들어갔다는 연락을 받았습니다.
phishing_1849_cy1,1,가족지인사칭형,정말인가요? 세상에!
phishing_1849_cy1,0,가족지인사칭형,당신의 계좌가 불법 대포통장으로 확인되었습니다.
phishing_1849_cy1,1,가족지인사칭형,그런데 이 사항은 저희가 무작정 연락드린 게 아니고  해당 은행과 통장 명의자분을 확인해본 결과입니다.
phishing_1849_cy1,0,가족지인사칭형,본인 명의로 개설된 통장이 확인되어 연락드렸습니다.
phishing_1849_cy1,1,가족지인사칭형,네  그런데 제가요.
phishing_1849_cy1,1,가족지인사칭형,그게 제가 왜 해야 하죠?
phishing_1849_cy1,0,가족지인사칭형,그 계좌가 귀하의 이름으로 이어진 날짜는 작년인 2017년 6월쯤이에요.
phishing_1849_cy1,1,가족지인사칭형,혹시 이 통장이 자신이 모르는 계좌가 맞나요?
phishing_1849_cy1,1,가족지인사칭형,저는 누구에게도 제 이름을 빌려준 적이 없어요. 그 사람도 모르는 사람이에요.
phishing_1849_cy1,0,가족지인사칭형,제가 당신의 이름을 대여해줬다는 뜻은 아닙니다.
phishing_1849_cy1,0,가족지인사칭형,네  지금 고객님의 명의로 된 통장이 압수된 상태입니다. 혹시 상황에 대해 더 자세히 설명드릴까요?
phishing_1849_cy1,0,가족지인사칭형,혹시 네이버 중고하루라는 온라인 거래 사이트에 대해 알고 계신가요?
phishing_1849_cy1,1,가족지인사칭형,최근에 낚시하러 간 적이 있으신가요?
phishing_1849_cy1,1,가족지인사칭형,아버님께서 중고 거래 사이트에서 해킹을 당한 적이 있다는 말씀이에요. 해킹이요.
phishing_1849_cy1,1,가족지인사칭형,예전에 당한 적이 있는데  혹시 이거 관련 서류가 있나요?
phishing_1849_cy1,1,가족지인사칭형,저번에 이걸 신고하려고 문서를 준비했었는데  그때 밴드 계정이 해킹된 적이 있었어요.
phishing_1849_cy1,1,가족지인사칭형,작년 6월쯤인지 잘 모르겠는데  네이버 밴드 사이트에 대해서요. 아  잊어버렸나 봐요.
phishing_1849_cy1,1,가족지인사칭형,말하자면  네이버 중고나루라는 인터넷 거래 사이트가 있는데요. 여기서 물건들을 사고파는 거예요.
phishing_1849_cy1,1,가족지인사칭형,제 아이디로 골프 의류 같은 게 하나 남아 있는 걸 발견했습니다.
phishing_1849_cy1,0,가족지인사칭형,그러니까 본인 이름으로 된 신분증 같은 것이나 그러한 내용은 중요한 게 아니라는 말입니다.
phishing_1849_cy1,0,가족지인사칭형,어떠한 물건을 싸게 팔겠다고 등록된 판매자가 있습니다.
phishing_1849_cy1,0,가족지인사칭형,피해자분들이 그 물건을 사기 위해 돈을 이체하셨습니다.
phishing_1849_cy1,1,가족지인사칭형,예.
phishing_1849_cy1,1,가족지인사칭형,물건을 아직 받지 못하셨을까 봐  시간이 지나서 문제가 생기지 않을까 걱정입니다.
phishing_1849_cy1,0,가족지인사칭형,피해자들이 불안해하고 있는 상황에서 발생한 사건이고  이 사건의 내용에 대해 설명드리겠습니다.
phishing_1849_cy1,0,가족지인사칭형,현재 귀하의 명의로 된 농협 통장 두 개가 불법적인 입금 계좌로 사용되었습니다.
phishing_1849_cy1,1,가족지인사칭형,네  그런데 이와 관련하여 연락드린 이유는 무엇인가요?
phishing_1849_cy1,0,가족지인사칭형,혹시 본인 명의로 통장을 만들어 불법적인 용도로 사용될 것을 알면서  김성호라는 사람에게 금전적인 대가를 받고 통장을 팔거나 양도한 적이 있나요?
phishing_1849_cy1,1,가족지인사칭형,아직 없습니다.
phishing_1849_cy1,0,가족지인사칭형,제가 연락드린 이유는 혹시 개인정보가 유출되신 건 아닌지 확인하기 위해서입니다.
phishing_1849_cy1,0,가족지인사칭형,무슨 말씀인지 아시겠어요?
phishing_1849_cy1,0,가족지인사칭형,그러니까 쉽게 말해서  당신이 가해자인지 피해자인지에 대한 내용입니다. 우선  저희 검찰에서 당신에게 왜 이 통장을 판매했는지 묻고 있습니다.
phishing_1849_cy1,0,가족지인사칭형,얼마에 판매하셨나요? 이런 식으로 유도하거나 압박하려고 연락드린 건 아닙니다.
phishing_1849_cy1,0,가족지인사칭형,네  어느 정도는 피해자이시라는 점은 인정하지만  본인이 100% 피해자라고 보기는 어렵습니다.
phishing_1849_cy1,0,가족지인사칭형,검찰 쪽에 입증할 만한 증거가 없어서  제가 확인을 위해 몇 가지 질문을 드린 것이었습니다.
phishing_1849_cy1,1,가족지인사칭형,알겠습니다.
phishing_1849_cy1,1,가족지인사칭형,그래  맞아.
phishing_1849_cy1,0,가족지인사칭형,조금 후에 제가 녹음을 하면서 앞서 드린 질문들을 형식에 맞춰 다시 한번 여쭙도록 하겠습니다.
phishing_1849_cy1,1,가족지인사칭형,네  하지만 녹음된 자료는 법원에서 피해자 확인 자료로 사용될 것이라서요.
phishing_1849_cy1,1,가족지인사칭형,네  통화 중에 가정하지 말아주시길 바랍니다.
phishing_1849_cy1,0,가족지인사칭형,모르시겠다고 하셔도 괜찮으니  명확하게 대답만 해주시면 됩니다. 이해하셨나요?
phishing_1849_cy1,0,가족지인사칭형,네  녹음을 시작하기 전에 다시 한번 여기가 어떤 곳인지와 제가 누구인지 말씀드리겠습니다.
phishing_1849_cy1,1,가족지인사칭형,메모할 준비가 되셨나요? 잠시 기다려 주시고  준비가 되시면 알려주세요. 네.
phishing_1849_cy1,1,가족지인사칭형,네  말씀하시죠.
phishing_1849_cy1,0,가족지인사칭형,서울 남부 지방 검찰청입니다.
phishing_1849_cy1,1,가족지인사칭형,죄송하지만  제공된 문장은 단어 하나로 매우 짧아서 재구성하거나 다양하게 표현하기에 한계가 있네요. 다른 문장을 제공해주시면 더 도움이 될 것 같습니다.
phishing_1849_cy1,0,가족지인사칭형,여기는 남부지방 검찰청입니다.
phishing_1849_cy1,0,가족지인사칭형,네  가끔 착각하시는데  경찰청이 아니라 검찰청입니다. 맞아요  네.
phishing_1849_cy1,0,가족지인사칭형,'또한  저는 첨단 범죄 수사부에서 근무하고 있습니다.'
phishing_1849_cy1,0,가족지인사칭형,최신의 첨단 기술을 상징할 때  이게 바로 첨단 기술과 관련된 범죄를 다루는 수사부입니다. 네  제 이름은 조윤석입니다.
phishing_1849_cy1,0,가족지인사칭형,네  수사관 조윤석이라고 적어두시면 됩니다.
phishing_1849_cy1,1,가족지인사칭형,조윤성 선생님이시죠  네.
phishing_1849_cy1,0,가족지인사칭형,네  조 신속사를 메모해 주시고  개인정보 침해 신고 센터도 함께 메모해 주시겠어요? 개인정보.
phishing_1849_cy1,1,가족지인사칭형,죄송합니다. 이 문장은 의미나 맥락을 파악하기 힘듭니다. 문장을 다듬어 주시면 더 잘 도와드릴 수 있을 것 같습니다.
phishing_1849_cy1,0,가족지인사칭형,당신의 개인정보와 관련하여 피해를 받으셨다면 신고센터로 연락해 주세요.
phishing_1849_cy1,1,가족지인사칭형,죄송하지만 이렇게 짧은 문장은 더 이상의 자연스러운 변형이 어렵습니다. 좀 더 긴 문장을 제공해 주시면 도움이 될 것 같습니다.
phishing_1849_cy1,0,가족지인사칭형,메모하셨다면 이제 녹취를 진행하실 겁니다. 원활한 녹취 진행을 위해 몇 가지 안내사항을 알려드리겠습니다.
phishing_1849_cy1,0,가족지인사칭형,예를 들어  본인 외에도 만 19세 이상의 다른 사람 음성이 녹음된다거나  혹은 그런 상황이 발생할 수 있습니다.
phishing_1849_cy1,0,가족지인사칭형,녹취록에 큰 자음이 섞인 경우  피해자 인증 자료로 법원에 이 자료를 제출할 수 없습니다.
phishing_1849_cy1,0,가족지인사칭형,지금 혹시 어디에 계시나요? 집에 계신가요  아니면 외부에 계신가요?
phishing_1849_cy1,1,가족지인사칭형,집에 있습니다.
phishing_1849_cy1,0,가족지인사칭형,의료업계에서 일하신다고 확인되었는데  혹시 오늘 쉬시는 날인가요? 아니면 오늘 저녁에 근무하시는 거 쉬시는 건가요?
phishing_1849_cy1,1,가족지인사칭형,그럼 녹음하는 데에는 문제 없으시겠죠?
phishing_1849_cy1,1,가족지인사칭형,네  그렇게 하겠습니다.
phishing_1849_cy1,1,가족지인사칭형,혹시 지금 집에 혼자 계신가요? 네.
phishing_1849_cy1,1,가족지인사칭형,네  지금 혼자 있습니다.
phishing_1849_cy1,0,가족지인사칭형,알겠습니다  네.
phishing_1849_cy1,1,가족지인사칭형,혹시 모를 상황에 대비해서  만약 19세 이상의 제3자가 함께 계시다면  해당 제3자의 목소리가 녹음되지 않도록 주의해 주시기 바랍니다.
phishing_1849_cy1,1,가족지인사칭형,"네  알겠습니다. 해당 문장은 다음과 같이 재구성할 수 있습니다:  ""아  그렇군요."""
phishing_1849_cy1,1,가족지인사칭형,제가 TV 좀 찾아올게요. 네  알겠습니다.
phishing_1849_cy1,1,가족지인사칭형,네  말씀하셔도 괜찮습니다. 예.
phishing_1849_cy1,0,가족지인사칭형,그리고 저와 통화 중이실 때  아까 말씀하신 것처럼 TV나 음악 또는 라디오를 켜 두셔도 됩니다.
phishing_1849_cy1,0,가족지인사칭형,다른 사람의 목소리로 오해될 수 있는 말은 잠시 자제해 주시기 바랍니다.
phishing_1849_cy1,0,가족지인사칭형,네  제가 통화를 녹음할 예정이니 협조 부탁드립니다  예.
phishing_1849_cy1,0,가족지인사칭형,안녕하세요  서울 남부 지방 검찰청 첨단 범죄 수사부 소속의 교윤속 수사관입니다.
phishing_1849_cy1,1,가족지인사칭형,혹시 본인 되시나요? 네  맞습니다.
phishing_1849_cy1,0,가족지인사칭형,본인 확인을 위해 생년월일을 말씀해 주시기 바랍니다.
phishing_1849_cy1,1,가족지인사칭형,혹시 전라도 광주 출신의 40대 남성  김성호 씨를 아십니까? 저는 그 사람에 대해 전혀 모르고 있습니다.
phishing_1849_cy1,0,가족지인사칭형,확실히 모르는 분이신가요? 알겠습니다.
phishing_1849_cy1,1,가족지인사칭형,최근 24년 이내에 지갑  신분증  여권 등 개인 정보가 포함될 수 있는 물건을 잃어버린 적이 있나요?
phishing_1849_cy1,0,가족지인사칭형,은행에서 당신의 개인정보가 유출되었다는 별도의 통지를 받은 적이 있으신가요?
phishing_1849_cy1,1,가족지인사칭형,아니요  그런 일은 전혀 없었어요.
phishing_1849_cy1,0,가족지인사칭형,이 두 가지 모두 한 번 놓치셨나요?
phishing_1849_cy1,1,가족지인사칭형,아니요  없었습니다.
phishing_1849_cy1,0,가족지인사칭형,네  알겠습니다. 그러면 은행에서 통보로 받으신 내용 이외에 다른 것은요?
phishing_1849_cy1,1,가족지인사칭형,언론에서 특정 기간 동안 개인정보 유출 사고가 있었다는 것을 확인해 보세요.
phishing_1849_cy1,0,가족지인사칭형,혹시 관련 기관의 온라인 포털에 접속하여 개인 정보 유출 명단을 확인하신 적이 있으신가요?
phishing_1849_cy1,1,가족지인사칭형,작년쯤 네이버에서 ID가 한 번 도용된 적이 있었어요. 밴드도 한 번 그렇고요.
phishing_1849_cy1,0,가족지인사칭형,작년이 2017년 말씀하시는 건가요  아니면 2016년을 말씀하시는 건가요?
phishing_1849_cy1,1,가족지인사칭형,둘 중 하나일 텐데  제가 한번 확인해보겠습니다. 아마 이 상년 안쪽으로 대략적으로 전화드릴게요.
phishing_1849_cy1,0,가족지인사칭형,네  그 안에 있었습니다.
phishing_1849_cy1,1,가족지인사칭형,네이버  그 네이버 아이디가 도용된 것으로 보입니다. 맞습니까?
phishing_1849_cy1,0,가족지인사칭형,네  비밀번호가 바뀌어 있고  제 닉네임도 변경되었습니다. 중고나라 같은 사이트에 가입되어 있었습니다.
phishing_1849_cy1,1,가족지인사칭형,제가 제 ID로 골프 관련 판매 글을 남긴 적이 있는 것 같아요. 잠시만 기다려 주세요.
phishing_1849_cy1,0,가족지인사칭형,네이버 중고나라 같은 곳에 가입이 되어 있었다는 말씀이시죠.
phishing_1849_cy1,1,가족지인사칭형,제가 이미 가입한 상태였습니다.
phishing_1849_cy1,1,가족지인사칭형,당초에 가입이 되어 계셨는데요  그 점이 문제입니다.
phishing_1849_cy1,1,가족지인사칭형,제가 기억하기로는 골프웨어였던 것 같습니다. 제가 골프웨어를 본인을 위해 구입한 건 아니라서요.
phishing_1849_cy1,1,가족지인사칭형,제가 전혀 본 적이 없는 글입니다. 혹시 제 ID가 해킹되어 제가 쓴 글이 있는지 카페에 모두 들어가 확인했습니다.
phishing_1849_cy1,1,가족지인사칭형,그 시절에 그 글이 있었어요. 그래서 제가 네이버에 적었는데  혹시 이게 그레이랑 관련된 건가요?
phishing_1849_cy1,1,가족지인사칭형,그래서 제가 네이버 고객센터에 이런 일이 있었다고 연락드렸어요.
phishing_1849_cy1,1,가족지인사칭형,네  개인 정보가 이전되었다고 해서 이야기를 나눈 적이 있었습니다.
phishing_1849_cy1,1,가족지인사칭형,'직접 고객센터에 이야기했었습니다.'
phishing_1849_cy1,0,가족지인사칭형,네  알겠습니다. 이 내용을 참고하겠습니다. 자  보니까 그게 작년이네요. 2017년 6월 15일입니다.
phishing_1849_cy1,0,가족지인사칭형,경기도 광명시 철산동에 위치한 농협은행에 가시거나 또는 당신의 명의로 통장을 개설하실 수 있습니까?
phishing_1849_cy1,1,가족지인사칭형,아니요  전혀 아닙니다. 직접 개설하신 게 아니라는 말씀이 맞으신가요?
phishing_1849_cy1,1,가족지인사칭형,네  혹시 2017년 6월에서 7월 사이에 경기도 광명시를 방문한 적이 있습니까?
phishing_1849_cy1,1,가족지인사칭형,아뇨  회사에서는 그 근처에 가본 적이 없어요.
phishing_1849_cy1,1,가족지인사칭형,지금 사는 지역이 어디신가요?
phishing_1849_cy1,1,가족지인사칭형,죄송하지만 제가 제공된 문장의 번역과 변형을 수행하려면 문맥이 더 필요합니다. '대전 관격지 개덕구요'의 의미를 명확히 해주시면 감사하겠습니다.
phishing_1849_cy1,0,가족지인사칭형,대전에 거주하신다고 하셨는데  그게 주민등록상 주소와 실제 사시는 곳이 같은 건가요?
phishing_1849_cy1,1,가족지인사칭형,여기가 어머니 집이라서 청주로 왔다 갔다 해요.
phishing_1849_cy1,1,가족지인사칭형,현재 실제 거주지는 대전이고  주민등록상 주소지는 충북으로 되어 있다는 말씀이시죠.
phishing_1849_cy1,1,가족지인사칭형,네.
phishing_1849_cy1,1,가족지인사칭형,저는 원래 그쪽 지역에서 왔고  이쪽과 그쪽을 오가며 생활하고 있어요. 지금 살고 있는 곳은 대전 길에 위치해 있습니다.
phishing_1849_cy1,0,가족지인사칭형,네  알겠어요. 제가 좀 더 확인해보도록 하겠습니다.
phishing_1849_cy1,0,가족지인사칭형,혹시 경기도 광명 근처에 친척이나 아는 사람이 있나요? 혹시 형제분이 거기 사시나요?
phishing_1849_cy1,1,가족지인사칭형,제가 아는 사람 중에는 없는 것이 없어요.
phishing_1849_cy1,1,가족지인사칭형,아는 분이 돌아가시지 않았다는 말씀이시죠. 네  알겠습니다.
phishing_1849_cy1,0,가족지인사칭형,저희 측에서 본인 명의의 농협은행 계좌와 하나은행 계좌가 현재 압수되어 있습니다.
phishing_1849_cy1,0,가족지인사칭형,이 계좌는 본인이 직접 개설했거나  누군가가 명의를 도용하여 개설했을 가능성이 있습니다.
phishing_1849_cy1,1,가족지인사칭형,현재 상황과 관계없이 귀하의 계정은 동결 상태입니다. 혹시 동결의 의미에 대해 알고 계신가요?
phishing_1849_cy1,1,가족지인사칭형,그 통장을 사용할 수 없다는 말씀이시죠.
phishing_1849_cy1,0,가족지인사칭형,네  대체로 맞습니다. 저희가 두 개의 통장을 처음 조사했을 때 일단 1차적으로 불법적인 금융 거래 내역이 확인되었습니다.
phishing_1849_cy1,0,가족지인사칭형,현재 불법과 관련된 자금이 많이 남아 있어 더 이상 사용할 수 없도록 조치가 취해졌습니다. 이 조치는 은행이 아닌 금융감독원이라는 공공기관에서 내린 것입니다.
phishing_1849_cy1,0,가족지인사칭형,현재 저희가 조사 중인 부분은 귀하가 알고 계신 금융 정보와 저희가 파악하고 있는 금융 정보를 각각 비교할 예정입니다.
phishing_1849_cy1,0,가족지인사칭형,지금 일치하는지 아니면 불일치하는지 제가 확인해 보겠습니다. 네  맞아요.
phishing_1849_cy1,1,가족지인사칭형,그래서 본인의 진술이 반드시 필요한 상황입니다.
phishing_1849_cy1,0,가족지인사칭형,지금부터 당신 명의로 농협은행과 하나은행에 압류된 계좌 외에 다른 불법 명의 대포통장이 있는지 확인해 보겠습니다.
phishing_1849_cy1,0,가족지인사칭형,저희 쪽에서 압수된 두 개의 통장을 제외하고 말씀드립니다.
phishing_1849_cy1,0,가족지인사칭형,귀하께서 농협은행이나 하나은행을 포함한 금융기관에서 직접 개설해서 정상적으로 사용하고 있는 통장이 있으신가요?
phishing_1849_cy1,1,가족지인사칭형,저는 현재 국민은행을 주로 이용하고 있고  신한은행 계좌를 급여 통장으로 사용하고 있습니다.
phishing_1849_cy1,1,가족지인사칭형,국민은행과 신한은행을 이용하고 계신가요?
phishing_1849_cy1,1,가족지인사칭형,농협은 공인인증서 문제로 공인인증서를 오직 농협에서만 사용해야 한다고 하네요.
phishing_1849_cy1,1,가족지인사칭형,그 계좌를 사용하지 않으셨군요  그렇죠?
phishing_1849_cy1,1,가족지인사칭형,'1년 넘게 사용하지 않은 것 같아요.'
phishing_1849_cy1,0,가족지인사칭형,1년 이상 사용하지 않아 자동적으로 휴면 계좌로 전환된 통장은 해지할 필요가 없습니다.
phishing_1849_cy1,0,가족지인사칭형,현재 진행 중인 거래가 가능한 은행권으로만 이동하시면 됩니다. 국민은행과 관련해서요.
phishing_1849_cy1,1,가족지인사칭형,그냥 신한은행입니다.
phishing_1849_cy1,0,가족지인사칭형,예를 들어  2금융권인 농협  새마을금고  신협 또는 미래에셋 증권 같은 곳이 있습니다.
phishing_1849_cy1,1,가족지인사칭형,미래세를 이용하고 계신가요? 네  미래셋에 예치해 두었습니다.
phishing_1849_cy1,1,가족지인사칭형,혹시 저축은행 같은 곳을 이용하고 계신지요? 아니면 이용 중이 아니신가요?
phishing_1849_cy1,1,가족지인사칭형,처음에는 대우증권 시절에 만들었지만 지금은 미래셋만 남아 있게 된 상황입니다.
phishing_1849_cy1,0,가족지인사칭형,그래서 고객님께서는 국민은행  신한은행  미래에셋증권에 대해서 진술을 하셨는데  이 세 금융 기관은 제외해 주십시오.
phishing_1849_cy1,0,가족지인사칭형,다른 은행에 귀하 명의의 통장이 있는 것이 확인되면  불법 대포통장으로 간주하고 계좌를 동결하도록 하겠습니다.
phishing_1849_cy1,0,가족지인사칭형,이 부분에 대해서는 이견이 없으신 거죠?
phishing_1849_cy1,1,가족지인사칭형,'다시 한 번 더 확인해보겠습니다.'
phishing_1849_cy1,0,가족지인사칭형,앞서 말씀드렸듯이  만약 1년 이상 사용하지 않으시면 자동으로 휴면 상태로 전환됩니다.
phishing_1849_cy1,1,가족지인사칭형,필요 없어요. 알겠습니다  그렇게 처리해 주세요.
phishing_1849_cy1,0,가족지인사칭형,알겠습니다. 그러면 고객님께서 말씀하신 내용대로  이 3개 금융사에 대해서 제가 사용 목적과 잔고를 확인해보겠습니다.
phishing_1849_cy1,0,가족지인사칭형,예를 하나 들어드리겠습니다.
phishing_1849_cy1,1,가족지인사칭형,아 네  전에 계좌 잔고가 100만 원이라고 말씀하셨는데요  저희가 확인해 보니 1000만 원이더군요. 그렇게 되면 저에게 거짓말을 하신 것이 됩니다.
phishing_1849_cy1,1,가족지인사칭형,예  그런데 본인은 그 창고가 1000만 원이라고 말씀하셨잖아요.
phishing_1849_cy1,0,가족지인사칭형,조사 결과  100만 원밖에 확인되지 않는다면  고객님께서는 900만 원의 금전적 손실을 입으신 것으로 보입니다.
phishing_1849_cy1,0,가족지인사칭형,그래서 제가 확인을 하고 있는 겁니다.
phishing_1849_cy1,0,가족지인사칭형,만약에 본인이 피해를 입은 자산이 있을 경우  피해자로 입증되셨을 때 해당됩니다.
phishing_1849_cy1,0,가족지인사칭형,모든 것을 국가에서 보상해드릴 예정이니  크게 걱정하지 않으셔도 됩니다.
phishing_1849_cy1,1,가족지인사칭형,국민은행에 있는 계좌는 몇 개이며  각각 어떤 용도로 사용하고 계십니까?
phishing_1849_cy1,1,가족지인사칭형,예를 들면  단순한 입출금이라면 그냥 입출금이다.
phishing_1849_cy1,0,가족지인사칭형,적금은 적금  마이너스 통장은 마이너스 통장 식으로 간단하게 사용 목적만 말씀하시면 됩니다.
phishing_1849_cy1,0,가족지인사칭형,저에게 말씀하실 때 통장 계좌번호나 비밀번호 같은 정보는 절대 말씀하시면 안 됩니다. 아시겠죠?
phishing_1849_cy1,1,가족지인사칭형,네  국민은행의 계좌는 어떤 목적으로 이용 중이신가요?
phishing_1849_cy1,1,가족지인사칭형,저는 입출금 계좌가 하나 있고요  남자친구와 데이트 비용을 위해 만들어둔 통장이 또 하나 있어요. 그리고 하나는 적금 통장이고  다른 하나는 자유적금 통장이에요.
phishing_1849_cy1,0,가족지인사칭형,자유 적금이라는 것은 일반적으로 입출금이 안 되는데  이번에는 가능합니다. 그러니까  자유롭게 돈을 모으실 수 있는 자유 적금을 말씀하시는 거죠. 맞나요? 네.
phishing_1849_cy1,1,가족지인사칭형,저는 자유적금 하나랑 주택청약 적금 하나  그리고 여행 자금을 조금씩 모으는 적금  이렇게 세 개가 있습니다.
phishing_1849_cy1,1,가족지인사칭형,예금 계좌입니다.
phishing_1849_cy1,1,가족지인사칭형,적금 계좌는 아닙니다. 주택청약과 돈을 모으기 위해 사용하는 두 개의 통장이 있을 거예요.
phishing_1849_cy1,0,가족지인사칭형,그럼  적금을 포함해서 총 3개 중 2개를 하고 계신 게 맞으시죠?
phishing_1849_cy1,0,가족지인사칭형,그러면 국은행 계좌가 총 4개시군요. 그 중에서 입출금 가능한 계좌 2개는 해지하겠습니다. 네.
phishing_1849_cy1,1,가족지인사칭형,입출금 계좌 두 개와 청약계좌 하나를 개설하신 것이 맞습니까?
phishing_1849_cy1,1,가족지인사칭형,말씀하신 내용을 다시 한 번 들려주시겠어요?
phishing_1849_cy1,1,가족지인사칭형,입출금 계좌 두 개와 최근 계좌 하나  이렇게 맞나요?
phishing_1849_cy1,1,가족지인사칭형,그렇습니다.
phishing_1849_cy1,0,가족지인사칭형,네  알겠습니다. 그러면 신한은행에 계좌를 몇 개 정도 가지고 계시고  어떻게 사용하고 계신가요?
phishing_1849_cy1,1,가족지인사칭형,하나은행 계좌가 하나 있는데요. 그 계좌로 월급이 입금되죠. 네  이 계좌에서도 입출금을 하고 있습니다.
phishing_1849_cy1,0,가족지인사칭형,예를 들어  적금이나 마이너스 통장  주택청약  정기예금  주식 펀드 같은 건 어떠신가요?
